CampaignID,CampaignName,StartDate,EndDate,Channel,Spend,LeadsGenerated,Conversions,RevenueGenerated,Clicks,Impressions
CAMP06018,Summer Sale,2024-09-10,2024-09-30,Email,1090.78,914,124,28542.02,4790,95800
CAMP06019,Influencer Boost,2024-01-29,2024-02-16,Email,9692.54,2972,477,63125.75,19894,358092
CAMP06020,Winter Sale,2024-10-03,2024-10-27,Influencer,7143.76,3025,575,96945.76,13699,205485
CAMP06021,Festive Ads,2024-07-12,2024-07-23,Social Media,14810.1,736,181,52114.55,17865,89325
CAMP06022,Product Launch,2024-03-31,2024-04-20,Event,2272.66,1628,313,81597.73,5100,81600
CAMP06023,Product Launch,2024-06-23,2024-07-10,Email,5627.91,1183,329,87882.82,5355,42840
CAMP06024,Winter Sale,2024-12-24,2025-01-11,Influencer,15185.68,4709,596,50046.64,12862,231516
CAMP06025,Influencer Boost,2024-11-06,2024-12-02,Influencer,9171.65,558,63,17499.26,5158,82528
CAMP06026,Festive Ads,2024-07-18,2024-07-31,Social Media,5186.01,718,184,48356.95,15411,107877
CAMP06027,Summer Sale,2024-01-05,2024-01-26,Email,5310.01,1044,169,18490.17,16124,145116
CAMP06028,Brand Awareness,2024-07-30,2024-08-21,Social Media,7653.57,1736,235,35781.65,1347,8082
CAMP06029,Summer Sale,2024-03-10,2024-03-18,Event,6520.18,3887,978,181845.28,13544,121896
CAMP06030,Product Launch,2024-04-23,2024-05-03,Event,4701.72,682,120,15376.48,15180,258060
CAMP06031,Festive Ads,2024-01-29,2024-02-23,Event,1956.62,4668,1230,275841.15,5674,68088
CAMP06032,Festive Ads,2024-04-04,2024-04-25,Email,9248.3,1888,332,79825.41,1061,15915
CAMP06033,Email Blast,2024-05-11,2024-05-30,Event,5775.97,2779,537,150840.64,13679,259901
CAMP06034,Brand Awareness,2024-05-03,2024-05-08,Social Media,3835.06,3872,463,49528.37,13304,266080
CAMP06035,Influencer Boost,2024-12-03,2024-12-08,Social Media,12165.21,1222,5,906.75,14088,98616
CAMP06036,Brand Awareness,2024-11-27,2024-12-02,Influencer,17843.65,456,106,18948.51,2697,48546
CAMP06037,Product Launch,2024-05-14,2024-06-08,Email,2307.93,917,200,29970.37,6580,105280
CAMP06038,Winter Sale,2024-12-16,2024-12-22,Event,9583.53,2548,381,56192.93,1338,9366
CAMP06039,Brand Awareness,2024-09-27,2024-10-24,Influencer,9425.91,3499,207,22289.26,5193,25965
CAMP06040,Email Blast,2024-06-13,2024-06-23,Event,18215.46,3633,543,152273.21,2885,23080
CAMP06041,Brand Awareness,2024-03-14,2024-04-06,Influencer,12288.28,1623,377,58308.41,14552,72760
CAMP06042,Summer Sale,2024-05-04,2024-05-19,Email,17000.06,3934,1071,96040.95,136,1360
CAMP06043,Summer Sale,2024-07-27,2024-08-22,Influencer,5411.88,2772,785,90128.58,10222,61332
CAMP06044,Winter Sale,2024-12-01,2024-12-06,Event,11976.79,2572,502,117954.63,8482,101784
CAMP06045,Festive Ads,2024-07-20,2024-07-28,Social Media,8022.4,4443,930,178479.53,6610,39660
CAMP06046,Email Blast,2024-08-08,2024-09-07,Social Media,8106.76,1831,136,27444.24,11561,173415
CAMP06047,Brand Awareness,2024-09-03,2024-09-15,Email,17738.43,1844,53,8412.29,6079,85106
CAMP06048,Festive Ads,2024-10-23,2024-11-21,Email,6746.89,1657,472,81196.08,19273,134911
CAMP06049,Email Blast,2024-12-01,2024-12-07,Event,4360.89,3503,501,103659.32,15800,189600
CAMP06050,Influencer Boost,2024-12-15,2024-12-26,Email,7200.49,4140,58,6116.19,9733,194660
CAMP06051,Summer Sale,2024-07-25,2024-07-30,Social Media,19718.52,3521,991,283508.42,10672,213440
CAMP06052,Product Launch,2024-11-13,2024-11-24,Event,15081.79,1823,111,23699.97,14577,174924
CAMP06053,Brand Awareness,2024-03-19,2024-03-31,Email,14524.6,4110,803,171409.68,3609,57744
CAMP06054,Summer Sale,2024-08-07,2024-08-17,Event,9007.54,4750,145,42632.42,6978,104670
CAMP06055,Email Blast,2024-03-04,2024-03-25,Influencer,14395.05,3694,262,74202.34,16959,152631
CAMP06056,Festive Ads,2024-02-23,2024-03-16,Event,11339.66,3413,935,142132.44,19850,337450
CAMP06057,Email Blast,2024-12-11,2025-01-02,Social Media,16653.95,2586,251,61589.0,3913,58695
CAMP06058,Product Launch,2024-09-04,2024-09-29,Email,10203.47,3199,410,34702.28,19427,330259
CAMP06059,Influencer Boost,2024-07-18,2024-08-17,Social Media,17498.69,1101,165,22371.32,1582,31640
CAMP06060,Festive Ads,2024-06-08,2024-06-17,Email,14070.84,2921,522,87746.36,3264,29376
CAMP06061,Email Blast,2024-02-07,2024-02-27,Email,8869.21,4324,388,85029.08,6002,90030
CAMP06062,Winter Sale,2024-06-25,2024-07-21,Event,14514.27,2773,247,15242.34,7201,72010
CAMP06063,Festive Ads,2024-06-11,2024-06-16,Email,3504.78,2915,421,121932.51,8995,161910
CAMP06064,Influencer Boost,2024-02-13,2024-03-03,Event,3470.54,3104,48,3522.81,8991,53946
CAMP06065,Brand Awareness,2024-01-07,2024-01-17,Email,14739.19,2747,25,3432.16,3357,20142
CAMP06066,Influencer Boost,2024-09-27,2024-10-04,Social Media,12869.81,2560,194,29870.45,14843,89058
CAMP06067,Winter Sale,2024-08-08,2024-08-24,Influencer,16649.94,1008,239,29303.32,9358,93580
CAMP06068,Festive Ads,2024-12-11,2024-12-19,Email,19264.99,949,180,42325.91,18863,245219
CAMP06069,Winter Sale,2024-07-31,2024-08-21,Social Media,1720.0,4893,1387,175493.62,2187,30618
CAMP06070,Summer Sale,2024-12-10,2024-12-17,Influencer,2183.36,4992,129,24272.64,16323,310137
CAMP06071,Product Launch,2024-07-04,2024-07-11,Influencer,9152.06,4128,473,56855.42,2956,17736
CAMP06072,Email Blast,2024-02-26,2024-03-12,Social Media,15284.74,4553,766,60805.99,11940,238800
CAMP06073,Winter Sale,2024-09-18,2024-09-29,Email,19003.5,1643,356,51728.46,9222,110664
CAMP06074,Email Blast,2024-07-03,2024-07-12,Influencer,8984.43,4515,12,1398.72,12346,222228
CAMP06075,Email Blast,2024-12-18,2025-01-17,Event,19804.81,4411,936,279427.21,5362,37534
CAMP06076,Influencer Boost,2024-04-29,2024-05-07,Influencer,16694.07,1303,189,53455.43,11519,207342
CAMP06077,Brand Awareness,2024-04-15,2024-05-11,Event,1790.5,3604,486,41329.79,8404,92444
CAMP06078,Brand Awareness,2024-10-26,2024-10-31,Event,19519.77,4467,391,115815.47,19617,372723
CAMP06079,Email Blast,2024-03-17,2024-03-24,Influencer,11381.33,1786,117,9290.36,3084,40092
CAMP06080,Festive Ads,2024-05-12,2024-06-01,Email,6043.78,2391,483,131258.6,10779,97011
CAMP06081,Influencer Boost,2024-01-03,2024-01-15,Email,6280.43,4594,269,78327.91,19204,268856
CAMP06082,Influencer Boost,2024-06-21,2024-07-04,Event,15226.06,1165,81,16847.21,12724,165412
CAMP06083,Brand Awareness,2024-12-10,2024-12-19,Email,8775.28,4601,121,23867.3,12221,146652
CAMP06084,Winter Sale,2024-12-02,2024-12-24,Event,1536.87,1952,268,32001.43,9568,86112
CAMP06085,Product Launch,2024-05-26,2024-06-04,Event,6307.97,4875,173,33909.11,19343,348174
CAMP06086,Brand Awareness,2024-05-01,2024-05-15,Social Media,6644.57,791,112,23664.06,15290,168190
CAMP06087,Product Launch,2024-01-11,2024-01-28,Event,2775.76,4098,735,183731.26,12168,231192
CAMP06088,Influencer Boost,2024-08-24,2024-09-06,Event,16106.74,3255,362,47792.9,10707,74949
CAMP06089,Winter Sale,2024-04-06,2024-04-15,Influencer,2811.6,2698,469,90062.29,266,3458
CAMP06090,Influencer Boost,2024-05-26,2024-06-20,Event,7431.97,3320,835,81607.08,18450,166050
CAMP06091,Product Launch,2024-03-09,2024-04-08,Event,17192.08,1603,138,41117.2,9464,113568
CAMP06092,Email Blast,2024-12-26,2025-01-10,Social Media,774.92,2169,411,37522.48,16609,215917
CAMP06093,Brand Awareness,2024-06-27,2024-07-03,Influencer,11849.72,806,192,46949.61,18118,217416
CAMP06094,Summer Sale,2024-03-31,2024-04-20,Influencer,18630.85,2218,109,12031.04,6589,59301
CAMP06095,Winter Sale,2024-12-02,2024-12-17,Event,1570.94,1842,105,26063.76,19176,153408
CAMP06096,Influencer Boost,2024-06-08,2024-06-15,Event,7834.84,2933,511,113214.4,4714,61282
CAMP06097,Festive Ads,2024-03-21,2024-04-04,Email,5910.46,4160,106,6367.76,18107,126749
CAMP06098,Influencer Boost,2024-04-03,2024-04-17,Event,4859.29,1112,130,20187.31,9121,63847
CAMP06099,Influencer Boost,2024-02-19,2024-03-14,Event,8723.42,449,7,1314.18,3552,35520
CAMP06100,Product Launch,2024-12-04,2024-12-29,Influencer,6398.95,823,131,18897.36,5218,57398
CAMP06101,Winter Sale,2024-11-30,2024-12-08,Email,16288.48,4170,545,43741.69,12199,60995
CAMP06102,Product Launch,2024-12-16,2025-01-10,Event,11693.94,332,31,7351.12,2352,30576
CAMP06103,Winter Sale,2024-12-04,2024-12-10,Email,748.81,3718,170,31873.9,14050,140500
CAMP06104,Winter Sale,2024-10-31,2024-11-10,Influencer,19330.12,263,42,11700.46,19088,362672
CAMP06105,Festive Ads,2024-08-09,2024-08-17,Influencer,14297.95,4304,467,45340.33,18631,130417
CAMP06106,Product Launch,2024-03-18,2024-04-02,Email,13229.57,3526,872,254587.31,14055,182715
CAMP06107,Brand Awareness,2024-06-21,2024-07-01,Event,16587.28,53,12,2136.37,17642,246988
CAMP06108,Summer Sale,2024-02-03,2024-02-27,Social Media,7830.59,766,83,5222.34,11441,194497
CAMP06109,Influencer Boost,2024-07-22,2024-07-29,Social Media,19673.82,2204,545,106527.77,18037,198407
CAMP06110,Influencer Boost,2024-05-28,2024-06-26,Influencer,10352.05,1743,447,44607.94,17124,342480
CAMP06111,Summer Sale,2024-05-29,2024-06-07,Social Media,19727.19,1394,82,19516.75,4141,57974
CAMP06112,Summer Sale,2024-08-09,2024-08-29,Email,4169.69,281,68,14220.23,18846,150768
CAMP06113,Influencer Boost,2024-04-29,2024-05-23,Email,19352.14,2664,774,69465.18,19063,114378
CAMP06114,Winter Sale,2024-02-17,2024-03-02,Email,3920.79,3604,493,117107.65,15844,79220
CAMP06115,Summer Sale,2024-09-21,2024-10-05,Event,15414.29,3695,910,75564.64,15919,79595
CAMP06116,Brand Awareness,2024-06-18,2024-06-25,Email,3335.48,1264,142,37582.85,16135,306565
CAMP06117,Email Blast,2024-12-13,2024-12-22,Social Media,14135.95,3989,1120,79990.33,13577,149347
CAMP06118,Festive Ads,2024-06-12,2024-07-11,Influencer,6627.19,3970,1123,314421.31,18696,317832
CAMP06119,Email Blast,2024-02-26,2024-03-07,Social Media,2114.19,3359,842,210228.41,15142,75710
CAMP06120,Influencer Boost,2024-09-25,2024-10-21,Influencer,11448.35,4311,1003,261701.37,14628,160908
CAMP06121,Product Launch,2024-01-30,2024-02-04,Event,19405.07,665,54,16165.8,18337,330066
CAMP06122,Influencer Boost,2024-07-01,2024-07-08,Email,12997.89,4113,476,101973.19,15133,287527
CAMP06123,Winter Sale,2024-11-28,2024-12-26,Social Media,1998.88,3593,363,84724.31,12609,138699
CAMP06124,Brand Awareness,2024-11-05,2024-11-15,Email,8856.36,1751,29,1929.31,10951,153314
CAMP06125,Email Blast,2024-02-16,2024-02-22,Influencer,9119.99,4896,883,215478.59,11471,149123
CAMP06126,Brand Awareness,2024-11-10,2024-11-23,Social Media,19975.29,1380,119,19672.69,15913,143217
CAMP06127,Influencer Boost,2024-08-08,2024-08-23,Event,6524.76,1332,95,24597.0,11380,125180
CAMP06128,Influencer Boost,2024-03-18,2024-04-03,Influencer,17772.35,735,117,30183.28,5063,35441
CAMP06129,Email Blast,2024-03-23,2024-04-16,Event,16434.95,4278,969,124327.86,7132,128376
CAMP06130,Brand Awareness,2024-01-26,2024-01-31,Email,18315.56,3498,703,139439.37,7400,59200
CAMP06131,Influencer Boost,2024-05-29,2024-06-08,Influencer,12154.48,440,31,2415.12,856,8560
CAMP06132,Product Launch,2024-11-07,2024-11-27,Influencer,500.07,3350,906,185127.3,1803,23439
CAMP06133,Product Launch,2024-10-11,2024-11-09,Event,10372.49,604,68,3584.35,10046,110506
CAMP06134,Summer Sale,2024-01-30,2024-02-25,Email,5158.05,2187,506,58807.5,5293,26465
CAMP06135,Summer Sale,2024-11-17,2024-12-01,Email,3885.99,3499,754,71406.15,4564,63896
CAMP06136,Winter Sale,2024-10-13,2024-10-29,Email,17158.48,2900,331,93867.41,4267,51204
CAMP06137,Influencer Boost,2024-12-23,2025-01-04,Event,10967.93,3781,576,127408.47,15116,226740
CAMP06138,Summer Sale,2024-07-14,2024-08-03,Event,2785.51,1293,278,57709.65,12482,74892
CAMP06139,Product Launch,2024-02-29,2024-03-14,Email,17304.23,1677,337,59273.97,18786,244218
CAMP06140,Email Blast,2024-08-12,2024-09-02,Event,8662.81,4570,21,3908.51,10571,211420
CAMP06141,Brand Awareness,2024-07-02,2024-07-16,Email,13915.3,712,9,757.73,13961,125649
CAMP06142,Brand Awareness,2024-08-15,2024-09-12,Social Media,5913.33,1503,267,14208.65,13843,83058
CAMP06143,Summer Sale,2024-09-15,2024-09-25,Email,11952.89,1648,356,67554.31,2441,29292
CAMP06144,Email Blast,2024-08-13,2024-08-21,Influencer,15070.61,4798,333,64942.11,9216,129024
CAMP06145,Influencer Boost,2024-06-03,2024-06-22,Influencer,3084.73,4628,647,86180.18,6515,32575
CAMP06146,Product Launch,2024-03-07,2024-03-28,Influencer,7296.74,2065,66,7291.81,5796,28980
CAMP06147,Brand Awareness,2024-07-31,2024-08-16,Social Media,1010.88,2668,116,9105.76,2132,36244
CAMP06148,Summer Sale,2024-06-27,2024-07-15,Email,8345.18,4212,822,187382.96,13010,234180
CAMP06149,Email Blast,2024-09-26,2024-10-11,Email,11603.06,1255,37,8878.1,19006,171054
CAMP06150,Email Blast,2024-07-07,2024-07-14,Influencer,11801.43,1004,112,31846.4,16950,305100
CAMP06151,Product Launch,2024-03-29,2024-04-12,Social Media,16035.34,1936,88,18638.58,3703,48139
CAMP06152,Festive Ads,2024-05-19,2024-05-29,Influencer,2690.32,3064,690,164036.58,4933,88794
CAMP06153,Summer Sale,2024-08-27,2024-09-16,Social Media,2190.26,4252,945,197450.3,14840,222600
CAMP06154,Winter Sale,2024-09-24,2024-10-04,Influencer,2067.39,1146,233,51950.49,808,12120
CAMP06155,Email Blast,2024-07-08,2024-07-20,Influencer,7302.31,742,130,30193.13,8692,139072
CAMP06156,Summer Sale,2024-12-05,2024-12-22,Email,15847.22,1120,148,35555.94,5352,85632
CAMP06157,Brand Awareness,2024-10-24,2024-11-12,Social Media,4029.29,1867,129,29811.02,6805,68050
CAMP06158,Influencer Boost,2024-03-30,2024-04-07,Social Media,16815.4,2523,395,108776.17,4652,51172
CAMP06159,Email Blast,2024-07-20,2024-08-05,Influencer,15684.89,2651,139,19125.41,9612,76896
CAMP06160,Winter Sale,2024-06-18,2024-07-11,Email,14718.79,3979,1033,292892.25,1126,18016
CAMP06161,Brand Awareness,2024-06-26,2024-07-13,Email,16920.5,3582,106,12645.92,7418,103852
CAMP06162,Influencer Boost,2024-05-13,2024-05-23,Influencer,6085.24,3879,569,128729.59,17403,261045
CAMP06163,Summer Sale,2024-11-22,2024-12-06,Social Media,1390.34,2884,263,73895.74,17085,290445
CAMP06164,Festive Ads,2024-12-14,2025-01-12,Email,17479.91,1500,258,76621.71,15463,247408
CAMP06165,Influencer Boost,2024-12-18,2024-12-29,Event,4846.45,3007,301,79403.03,9332,83988
CAMP06166,Summer Sale,2024-08-14,2024-09-07,Social Media,591.17,2404,31,3921.47,11832,201144
CAMP06167,Product Launch,2024-05-02,2024-05-25,Email,7983.32,927,223,35772.95,8748,69984
CAMP06168,Festive Ads,2024-02-21,2024-03-16,Social Media,15819.65,2228,564,50714.74,3436,37796
CAMP06169,Email Blast,2024-08-30,2024-09-23,Email,1334.88,4803,934,85334.21,3620,65160
CAMP06170,Email Blast,2024-10-27,2024-11-24,Influencer,7921.45,2212,421,96674.44,14270,256860
CAMP06171,Influencer Boost,2024-04-17,2024-05-15,Social Media,8451.91,3561,856,240314.31,15060,105420
CAMP06172,Summer Sale,2024-07-25,2024-08-01,Influencer,16133.87,1358,341,83052.91,17398,330562
CAMP06173,Email Blast,2024-02-01,2024-03-01,Social Media,14911.36,2457,111,13543.4,4041,56574
CAMP06174,Email Blast,2024-03-07,2024-03-26,Event,6529.7,857,38,4374.13,18129,253806
CAMP06175,Summer Sale,2024-05-22,2024-06-01,Event,16033.98,1845,63,17168.73,7885,55195
CAMP06176,Influencer Boost,2024-09-24,2024-10-21,Influencer,15297.31,2939,819,188387.14,11136,189312
CAMP06177,Brand Awareness,2024-07-10,2024-07-28,Event,8460.65,170,32,4166.08,14643,73215
CAMP06178,Winter Sale,2024-10-16,2024-10-24,Email,11933.48,550,150,12909.52,15317,245072
CAMP06179,Brand Awareness,2024-08-23,2024-09-12,Email,12564.32,2238,409,21669.03,11221,190757
CAMP06180,Summer Sale,2024-08-20,2024-09-17,Event,17004.27,2772,327,23248.96,8375,150750
CAMP06181,Festive Ads,2024-06-24,2024-07-19,Event,2086.03,2150,386,93726.62,623,8722
CAMP06182,Brand Awareness,2024-12-03,2024-12-08,Event,9375.19,2038,501,104017.56,11426,68556
CAMP06183,Email Blast,2024-02-21,2024-03-22,Influencer,9763.91,4045,315,19067.82,19908,238896
CAMP06184,Summer Sale,2024-09-08,2024-09-13,Event,17723.37,1732,146,40186.58,12750,89250
CAMP06185,Product Launch,2024-01-17,2024-01-22,Social Media,9805.09,4766,467,98834.99,4092,36828
CAMP06186,Product Launch,2024-09-13,2024-09-25,Influencer,17006.29,1652,325,84352.53,5122,87074
CAMP06187,Influencer Boost,2024-06-27,2024-07-16,Social Media,14335.62,1820,458,136386.9,13135,183890
CAMP06188,Influencer Boost,2024-12-24,2025-01-08,Event,11930.76,3334,993,145916.2,2461,22149
CAMP06189,Influencer Boost,2024-06-14,2024-07-07,Social Media,1288.57,639,20,4189.77,18602,260428
CAMP06190,Summer Sale,2024-12-25,2025-01-12,Event,14854.33,1012,270,57459.21,12261,159393
CAMP06191,Influencer Boost,2024-11-09,2024-12-08,Email,16696.27,4243,538,116857.28,7502,82522
CAMP06192,Festive Ads,2024-01-16,2024-01-23,Email,12122.51,1624,35,2611.33,13889,208335
CAMP06193,Email Blast,2024-06-11,2024-07-06,Email,3124.32,4368,166,47103.92,9924,119088
CAMP06194,Summer Sale,2024-10-14,2024-10-24,Event,14917.22,2982,389,26960.45,7859,55013
CAMP06195,Winter Sale,2024-04-16,2024-05-08,Event,4699.28,4093,1071,310650.59,2169,28197
CAMP06196,Email Blast,2024-10-27,2024-11-25,Social Media,1947.61,3844,838,219625.52,5541,55410
CAMP06197,Brand Awareness,2024-09-24,2024-10-05,Social Media,7801.58,374,6,1711.25,14401,158411
CAMP06198,Email Blast,2024-02-05,2024-02-12,Event,19172.94,4645,293,65793.14,17654,105924
CAMP06199,Brand Awareness,2024-01-06,2024-01-27,Influencer,18202.43,4633,942,107075.22,7065,49455
CAMP06200,Email Blast,2024-03-26,2024-04-20,Email,5696.28,765,84,15356.29,13569,108552
CAMP06201,Winter Sale,2024-01-27,2024-02-26,Event,6923.61,3270,710,143374.5,637,7007
CAMP06202,Email Blast,2024-09-21,2024-10-15,Social Media,6161.35,3550,189,30052.33,13621,231557
CAMP06203,Summer Sale,2024-06-28,2024-07-08,Influencer,12008.94,4957,1103,258213.3,531,9027
CAMP06204,Summer Sale,2024-07-11,2024-07-21,Influencer,3873.98,1881,282,64364.33,6485,84305
CAMP06205,Influencer Boost,2024-07-27,2024-08-26,Influencer,9137.11,618,103,18034.63,19099,343782
CAMP06206,Winter Sale,2024-07-10,2024-08-03,Influencer,19598.6,4423,1176,242064.17,373,1865
CAMP06207,Email Blast,2024-07-27,2024-08-10,Event,10574.85,1639,175,25971.85,1249,19984
CAMP06208,Brand Awareness,2024-01-15,2024-02-01,Influencer,18361.76,2173,524,82797.79,4947,69258
CAMP06209,Email Blast,2024-10-07,2024-10-18,Influencer,7804.33,1884,334,21802.51,16233,292194
CAMP06210,Email Blast,2024-06-05,2024-06-12,Event,3105.18,4515,376,54274.11,425,5100
CAMP06211,Brand Awareness,2024-01-19,2024-01-28,Social Media,15020.16,1815,457,38978.88,13611,217776
CAMP06212,Product Launch,2024-12-14,2024-12-29,Email,14818.75,887,127,35609.61,17733,106398
CAMP06213,Festive Ads,2024-03-16,2024-04-15,Influencer,2056.81,64,12,1747.35,6096,42672
CAMP06214,Email Blast,2024-10-19,2024-10-26,Email,9755.48,1376,100,27223.9,14801,177612
CAMP06215,Summer Sale,2024-06-06,2024-07-04,Social Media,13986.14,4011,464,115844.88,2532,37980
CAMP06216,Festive Ads,2024-08-28,2024-09-04,Social Media,19635.63,1850,219,61723.96,1528,21392
CAMP06217,Brand Awareness,2024-12-22,2025-01-06,Influencer,6761.41,4458,1217,250002.47,10217,132821
CAMP06218,Brand Awareness,2024-07-15,2024-08-13,Email,14726.59,2959,719,125916.87,12835,256700
CAMP06219,Festive Ads,2024-09-16,2024-09-25,Event,4500.5,4992,614,168961.93,16428,82140
CAMP06220,Email Blast,2024-12-26,2025-01-10,Event,15087.41,3617,23,3757.02,18769,356611
CAMP06221,Email Blast,2024-10-22,2024-11-21,Email,13737.14,4170,529,134130.69,13737,82422
CAMP06222,Influencer Boost,2024-11-16,2024-12-01,Email,18717.26,2340,575,123726.33,13791,82746
CAMP06223,Festive Ads,2024-07-02,2024-07-14,Social Media,11748.99,1505,42,4324.74,16908,169080
CAMP06224,Influencer Boost,2024-02-25,2024-03-26,Social Media,15930.69,1719,147,14878.54,7456,119296
CAMP06225,Influencer Boost,2024-06-19,2024-07-07,Influencer,12063.78,2325,348,68479.89,15045,195585
CAMP06226,Winter Sale,2024-03-05,2024-03-18,Event,1116.07,4539,378,87933.67,9437,56622
CAMP06227,Summer Sale,2024-05-07,2024-06-03,Event,9579.07,4224,825,102585.37,14051,224816
CAMP06228,Influencer Boost,2024-04-14,2024-04-28,Event,11851.94,4976,382,75085.44,13745,164940
CAMP06229,Summer Sale,2024-09-06,2024-10-06,Event,10468.46,1015,25,4125.0,4890,92910
CAMP06230,Brand Awareness,2024-08-28,2024-09-07,Email,19619.12,1320,242,36615.65,2754,52326
CAMP06231,Email Blast,2024-03-25,2024-04-22,Event,19808.97,4449,640,72608.41,18364,91820
CAMP06232,Influencer Boost,2024-06-06,2024-06-26,Email,7389.85,2395,633,93232.35,6449,45143
CAMP06233,Email Blast,2024-03-09,2024-04-02,Email,17129.65,3561,630,33442.21,10103,151545
CAMP06234,Influencer Boost,2024-01-17,2024-02-16,Event,16490.74,141,34,1989.49,17137,308466
CAMP06235,Brand Awareness,2024-02-13,2024-02-22,Email,13671.74,882,175,13891.43,17038,136304
CAMP06236,Influencer Boost,2024-12-24,2024-12-31,Email,1237.37,2981,750,180549.47,2336,35040
CAMP06237,Summer Sale,2024-06-25,2024-07-14,Event,12305.61,3541,717,157223.49,12492,174888
CAMP06238,Influencer Boost,2024-10-28,2024-11-08,Social Media,4100.97,3137,473,119019.22,13805,82830
CAMP06239,Product Launch,2024-08-23,2024-09-22,Event,6571.45,3087,383,111478.98,8390,134240
CAMP06240,Product Launch,2024-09-11,2024-09-23,Event,19796.45,4709,624,143807.94,6404,76848
